콘텐츠아이디,콘텐츠분류명,콘텐츠분류코드,콘텐츠명,지역명,광역코드,시군구명,시군구코드,대표이미지 URL,기사상세정보URL
4b16a62a-1e98-47b1-a9a1-af0eb419279f,이색체험여행,10200,"전기 없이 보내는 산골에서의 하루, 보은 선애빌",충청북도,33,보은군,3,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=042fe973-f2b3-4abc-baf8-4eea095e1940,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=4b16a62a-1e98-47b1-a9a1-af0eb419279f
a57c6a9f-fc86-4e72-ade8-88166e40fc55,교육·문화여행 ,10400,"진혼과 염원의 집, 서울 전쟁과여성인권박물관",서울,1,마포구,13,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=32cedcdc-be34-4907-9cd2-aa31bb28d28e,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=a57c6a9f-fc86-4e72-ade8-88166e40fc55
820a99dd-abb1-4a24-ae5d-a14c06f3a265,교육·문화여행 ,10400,"전주한옥마을에 잔치, 잔치 열렸네 마당창극 ‘천하맹인이 눈을 뜬다’",전북특별자치도,37,전주시,12,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=d7a130e1-025f-4d26-9d7a-72da4a5e99f3,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=820a99dd-abb1-4a24-ae5d-a14c06f3a265
48cdadcb-26b9-41a8-a2aa-c0b0a4ff38c3,교육·문화여행 ,10400,"‘비밀의 능’에 신록이 깃들다, 구리 숭릉",경기도,31,구리시,6,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=7e250db8-ccbd-4790-a16a-fbe2b797dc4f,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=48cdadcb-26b9-41a8-a2aa-c0b0a4ff38c3
ab25d83e-4b41-4915-8d0d-96d45faf44f1,전통·역사여행,10500,힐링도시락 싸서 떠나는 영양 아름다운 숲길,경상북도,35,영양군,13,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=278a12cc-a95a-4f72-8a9a-f7cc3fd66457,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=ab25d83e-4b41-4915-8d0d-96d45faf44f1
5199e5e8-c85d-40c4-9a98-c8df73a28e8d,교육·문화여행 ,10400,"아날로그 안동과 디지털 박물관의 만남, 안동 전통문화콘텐츠박물관",경상북도,35,안동시,11,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=1e411bd5-a6e9-4312-ab08-5804deef6fcd,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=5199e5e8-c85d-40c4-9a98-c8df73a28e8d
9f6a9d93-f257-4e1d-b0e2-1695f3625b4a,교육·문화여행 ,10400,"노는 게 힘! 어른도 아이도 신나는 별난 도서관, 광양 농부네 텃밭도서관",전라남도,38,광양시,4,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=e63761ff-efad-4c8d-a8ca-46c15e9a182e,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=9f6a9d93-f257-4e1d-b0e2-1695f3625b4a
cb78d0d4-32d7-4347-8eea-bd9c168e29de,맛있는여행,11200,최고의 닭강정을 찾아라!,강원특별자치도,32,속초시,5,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=018e3f02-313f-42a2-b2a0-ed3db064581f,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=cb78d0d4-32d7-4347-8eea-bd9c168e29de
52b71359-fa7b-4353-ae11-8f7cef9d5165,교육·문화여행 ,10400,예술이 있는 추억의 골목길,서울,1,성북구,17,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=3a7075d2-9965-4f8f-8edb-e4ea4bbbb5c0,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=52b71359-fa7b-4353-ae11-8f7cef9d5165
892605d0-1caf-4aca-87d3-f506573d57e9,맛있는여행,11200,"박물관이야, 카페야? 대구 커피명가 라핀카",대구,4,수성구,7,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=043fe536-d519-4af9-8904-bb9880f0db18,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=892605d0-1caf-4aca-87d3-f506573d57e9
b75186db-3ab6-4cf6-b291-f998b139a0ff,교육·문화여행 ,10400,"폐광에 예술과 스토리를 불어넣다, 정선 삼탄아트마인",강원특별자치도,32,정선군,11,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=36cd6a85-c5da-4ab7-b6e5-390c031ebc66,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=b75186db-3ab6-4cf6-b291-f998b139a0ff
3ac1f2c6-3e7f-4975-ba01-2ba91b669433,이색체험여행,10200,"깊은 산속에서 즐기는 치유의 시간, 완주 안덕 건강·힐링체험마을",전북특별자치도,37,완주군,8,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=68f631f4-b6f9-4fd2-b53c-928407511272,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=3ac1f2c6-3e7f-4975-ba01-2ba91b669433
8276a03f-d7f7-4ac5-83b1-0da89bcf9e70,자연체험여행,10100,"산나물은 비타민의 보물창고, 양평 친환경농업박물관과 산나물",경기도,31,양평군,19,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=5d92cc32-9099-4e2c-a1f5-3ef840cf0fcf,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=8276a03f-d7f7-4ac5-83b1-0da89bcf9e70
e86c6730-c70f-4e04-a1b8-f5dfcc4aac4b,맛있는여행,11200,"다시, 여수! 맛과 멋의 고장에서 즐기는 몸보신 여행",전라남도,38,여수시,13,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=d13c1af0-7fae-47cb-85ba-4cd8c04d2722,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=e86c6730-c70f-4e04-a1b8-f5dfcc4aac4b
113e5fef-32a1-4197-a49d-55af6ce2731a,전통·역사여행,10500,"100년 전 목포의 풍경, 소설 속을 걷다",전라남도,38,목포시,8,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=afc3b2d4-bd02-4294-a4b6-9bf46ce7a1bf,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=113e5fef-32a1-4197-a49d-55af6ce2731a
1f9e87a3-778b-423e-a35b-2b5ee0d34029,자연체험여행,10100,"산과 호수의 기분 좋은 만남, 제천 청풍호 자드락길",충청북도,33,제천시,7,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=896f4703-5b16-4a06-90fc-e97f0ffcc213,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=1f9e87a3-778b-423e-a35b-2b5ee0d34029
32574b93-1ca6-4101-ad21-2cb2141a743b,촬영지여행 ,10800,"늦은 봄날,  춘천 제이드가든",강원특별자치도,32,춘천시,13,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=9fb6c476-dccd-4738-a023-e53a4628611a,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=32574b93-1ca6-4101-ad21-2cb2141a743b
3bf455b4-f92a-456c-a875-dca3d521b200,맛있는여행,11200,"물맛이 운명을 바꾼 상주의 막걸리, 경북 상주 은자골탁배기 ",경상북도,35,상주시,9,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=7fc885f0-9ded-4f87-bb83-5dccbcb6838e,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=3bf455b4-f92a-456c-a875-dca3d521b200
ef9ed186-491b-4725-bcaf-cac5516a3eb9,전통·역사여행,10500,"강화도의 역사를 한자리에서 만나다, 강화도 강화역사박물관",인천,2,강화군,1,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=1ba4e36d-96e2-4155-a88d-a81600438133,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=ef9ed186-491b-4725-bcaf-cac5516a3eb9
48688b9a-aaa0-4618-84cc-aa6bd4129232,맛있는여행,11200,"보물섬 남해, 죽방멸치를 품었네",경상남도,36,남해군,5,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=25b2ea85-93a0-4b61-a148-9b204c50baa7,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=48688b9a-aaa0-4618-84cc-aa6bd4129232
d33afa71-f8a6-4315-97e9-89e08e601a3d,자연체험여행,10100,"여의도 1번지, 초등 견학 1번지 국회의사당 & 헌정기념관",서울,1,영등포구,20,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=7d4b55dd-0e25-45a1-a172-570643fea31d,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=d33afa71-f8a6-4315-97e9-89e08e601a3d
3adcf1ea-41a7-41fa-8ab7-1544f001b611,자연체험여행,10100,"법성포에 날리는 꽃향기의 근원지, 영광 숲쟁이꽃동산",전라남도,38,영광군,16,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=9b787291-f0dd-4ef8-8533-18f0b9e507e3,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=3adcf1ea-41a7-41fa-8ab7-1544f001b611
1ca9d114-decb-4e1b-bf6c-37e5be91d6b4,자연체험여행,10100,함평으로 떠나는 1박2일 힐링여행,전라남도,38,함평군,22,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=00d5fcc1-a605-488b-b836-c3330b102a32,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=1ca9d114-decb-4e1b-bf6c-37e5be91d6b4
1c1232c6-2d80-4140-8c9c-1de8e18acae5,맛있는여행,11200,"5월, 양구는 '아삭아삭' 곰취 천국, 강원도 양구",강원특별자치도,32,양구군,6,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=505aeccc-86fb-4bda-a329-b17a43b213f5,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=1c1232c6-2d80-4140-8c9c-1de8e18acae5
ddbb1cd7-604d-4c7b-9a0d-19d91dcb9268,맛있는여행,11200,가족과 함께 떠나는 88번 국도변 맛집 순례,경기도,31,남양주시,9,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=eb599462-30f2-43d8-876c-61ad64a7aad2,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=ddbb1cd7-604d-4c7b-9a0d-19d91dcb9268
c65b1105-0643-4039-9804-738b83be5e1b,전통·역사여행,10500,"고구려 역사 속으로 떠나다, 단양 온달관광지",충청북도,33,단양군,2,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=3d6b20eb-9704-4093-abd0-887d85723c77,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=c65b1105-0643-4039-9804-738b83be5e1b
b07fbcc1-cb62-4700-963b-b2344941569b,축제여행 ,10700,"“나비야 나비야, 이리 날아 오너라!” 함평 나비축제",전라남도,38,함평군,22,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=aa8ce87d-0dbd-4c3d-99a0-928a9cc10820,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=b07fbcc1-cb62-4700-963b-b2344941569b
01b9f257-ffc6-4f0f-86ab-189a6268e893,이색체험여행,10200,"양들의 천국, 남해 양모리학교 ‘엄마, 음메에에~ 양 만나러 가요!’",경상남도,36,남해군,5,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=9cd016ea-2566-476b-8346-69810876045e,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=01b9f257-ffc6-4f0f-86ab-189a6268e893
f90c7378-d093-4dc3-b16e-8683b357b3c8,교육·문화여행 ,10400,"서촌마을, 경복궁 서쪽 동네가 들려주는 이야기",서울,1,종로구,23,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=fca7ff63-705d-478b-b22e-015b645aeab8,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=f90c7378-d093-4dc3-b16e-8683b357b3c8
cfa5ce82-0be7-459a-aba3-5c44b0a7b97e,전통·역사여행,10500,"천년의 신비, 팔만대장경 탄생의 비밀을 밝히다 ‘합천 대장경테마파크’",경상남도,36,합천군,21,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=a138a1a9-4285-47b0-a052-17fcf23715a5,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=cfa5ce82-0be7-459a-aba3-5c44b0a7b97e
306f94b5-32c2-4eee-925e-9762fc2debc8,전통·역사여행,10500,옛 백제의 흔적을 따라 걷다 ‘공주 고마나루 명승길’,충청남도,34,공주시,1,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=bba7ccbb-ac50-4f51-ad1c-42d47490737e,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=306f94b5-32c2-4eee-925e-9762fc2debc8
cc38001d-2002-40b0-bc7e-834fa70613c0,자연체험여행,10100,마곡천을 따라 마곡사의 신록을 노래하다 ‘공주 마곡사 솔바람길’,충청남도,34,공주시,1,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=a800da75-8527-4076-8d42-5b2cf8dbcca9,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=cc38001d-2002-40b0-bc7e-834fa70613c0
fc600280-3c09-4ce4-b050-5e4d4b12536c,자연풍경여행 ,11000,시화호가 만들어준 환상의 드라이브 코스,경기도,31,화성시,31,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=14c8f192-8752-445e-bfee-5543a2bf4544,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=fc600280-3c09-4ce4-b050-5e4d4b12536c
b945db37-aca9-4bcb-ac81-5edc5422a90c,캠핑·숙소여행,10900,신비로운 우주의 기를 온몸으로 받다 ‘산청 기체험장’,경상남도,36,산청군,9,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=2ff6719d-6b46-4df1-9e3b-c4438b02ae25,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=b945db37-aca9-4bcb-ac81-5edc5422a90c
409b6aec-2057-4f11-8649-d3cb79379713,촬영지여행 ,10800,"섬을 할퀴고 간 깊은 상처 ‘영화 , 제주 4.3을 말하다’",제주도,39,서귀포시,3,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=1b9fc5b3-454a-409a-860d-714ccfe4e1db,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=409b6aec-2057-4f11-8649-d3cb79379713
befa08a6-1d49-43be-8bca-96b102023a74,캠핑·숙소여행,10900,자연과 음악이 어우러지는 공간 ‘가평 토토큰바위캠핑장’,경기도,31,가평군,1,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=24044314-f877-4f15-9384-799766f6bfd6,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=befa08a6-1d49-43be-8bca-96b102023a74
5236d69f-ada5-44d8-8d6e-6434300bff44,자연풍경여행 ,11000,흰 꽃눈 사이로 '4월의 크리스마스' 구미 금오산 벚꽃길,경상북도,35,구미시,4,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=9be2b1d4-b183-4f92-a421-b81f173e7010,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=5236d69f-ada5-44d8-8d6e-6434300bff44
ce770bad-d04a-4ca0-972a-1ead5380d937,촬영지여행 ,10800,7번 마을버스를 타고 을 찾아서 ‘서울 홍제동 개미마을’,서울,1,서대문구,14,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=63de5530-89f7-48e6-ae47-104457f494e5,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=ce770bad-d04a-4ca0-972a-1ead5380d937
d2f2aebe-fdd6-4f41-9f00-1d7e7ad3a06a,맛있는여행,11200,"태안의 봄을 담은 장바구니, 충남 태안 서부시장",충청남도,34,태안군,14,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=4d13aee3-5947-4d89-900e-3dba92db5147,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=d2f2aebe-fdd6-4f41-9f00-1d7e7ad3a06a
047cfeec-9ade-45ae-8e86-893d1cb29a43,전통·역사여행,10500,"유네스코 세계기록유산, 《동의보감》의 모든 것 ‘서울 허준박물관’",서울,1,강서구,4,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=4504889a-eff3-4978-a61b-362a54c899dd,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=047cfeec-9ade-45ae-8e86-893d1cb29a43
808884b6-3a47-4ad0-bafb-887c5501d952,맛있는여행,11200,넌 장 보러 가니? 우린 여행 간다! ‘제주 동문재래시장’,제주도,39,제주시,4,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=4e37b1e3-8524-4179-9499-790ac96000b2,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=808884b6-3a47-4ad0-bafb-887c5501d952
44b524b5-b29f-43ab-bfc1-2dfdd2f39a75,자연풍경여행 ,11000,봄이 ‘철썩’이는 목포 유달산,전라남도,38,목포시,8,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=98db78c0-8586-40f9-88ee-cc2f83a6082d,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=44b524b5-b29f-43ab-bfc1-2dfdd2f39a75
c7a2fc8c-f72e-4a23-9c6a-655c2e3f4654,맛있는여행,11200,"목포의 맛을 찾아 떠나는 식도락 여행, 목포의 5미를 맛보다",전라남도,38,목포시,8,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=e36df5d6-a7fd-4cfc-9812-79c18d45d5d7,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=c7a2fc8c-f72e-4a23-9c6a-655c2e3f4654
dadaef52-6589-4416-8b28-7965336de3ff,액티비티여행  ,10300,"바다의 노래가 우리를 데려다 주리라, 대왕암공원 트레킹",울산,7,동구,3,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=e61b7b3e-65ee-405e-9ab1-8ccb80634d10,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=dadaef52-6589-4416-8b28-7965336de3ff
11f09083-3769-4aaf-9343-745ba87540ea,자연풍경여행 ,11000,감성 가득한 전망이 있는 구봉산 전망대 카페 거리,강원특별자치도,32,춘천시,13,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=bc6af2a2-5f96-4f81-b076-328105fa5b80,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=11f09083-3769-4aaf-9343-745ba87540ea
9a690bed-7b4c-4d81-90c5-d5eb29085e16,도심풍경여행 ,11100,"트래블리더 5기, 출발합니다!",부산,6,해운대구,16,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=e69fae9a-f9d6-4ed2-b193-157452521e6f,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=9a690bed-7b4c-4d81-90c5-d5eb29085e16
37ada4c9-5599-4fa6-a28c-81fdfad17ea3,교육·문화여행 ,10400,봄날의 미술관 산책 어떠세요? 광주 의재미술관,광주,5,동구,3,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=8d8824cc-e8f5-49d6-ac5e-c9c52cf2d034,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=37ada4c9-5599-4fa6-a28c-81fdfad17ea3
a0affd60-16c5-4cf8-9272-df5fe82daa52,액티비티여행  ,10300,강원·충북·경북을 돌고 도는 ‘중부내륙관광열차’,충청북도,33,단양군,2,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=c4745121-964f-4fe2-8dcc-a751bd3b4599,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=a0affd60-16c5-4cf8-9272-df5fe82daa52
018b6c0f-5136-40b6-95e5-992bc3f4516f,자연풍경여행 ,11000,"'우리끼리 오붓하게' 땅끝 매화천국, 해남 보해매실농원",전라남도,38,해남군,23,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=d0017fd9-0a5f-45bf-8164-9f222b96196a,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=018b6c0f-5136-40b6-95e5-992bc3f4516f
ff0e8bbc-25ee-441b-aaf4-df39bd901d26,도심풍경여행 ,11100,디지털과 아날로그 풍경이 공존하는 곳 ‘대전 대흥동 문화거리’,대전,3,중구,5,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=ec5274e8-67df-403a-829b-e0e98e417dad,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=ff0e8bbc-25ee-441b-aaf4-df39bd901d26
0912e57a-639e-4b6e-82fa-4f50e0822a3b,자연풍경여행 ,11000,선계로 통하는 문 ‘제주 방선문계곡’,제주도,39,제주시,4,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=bf536e03-d4bb-41c9-b9b4-7f5609e1f423,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=0912e57a-639e-4b6e-82fa-4f50e0822a3b
ad138bfc-9aaa-43e5-8be1-6dbbd51482bc,액티비티여행  ,10300,경춘선 옛 철길 따라 추억 싣고 달리는 ‘강촌 레일바이크’,강원특별자치도,32,춘천시,13,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=353ad993-d728-4cdc-8798-d883a234e65c,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=ad138bfc-9aaa-43e5-8be1-6dbbd51482bc
7b0b9038-c8bc-4f38-827e-dc9092904c6a,자연풍경여행 ,11000,붉은 꽃송이에서 정열의 삶을 배운다 '부산 해운대 동백섬',부산,6,해운대구,16,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=8c08b5ef-f774-4c8a-a67d-8bbf7967f4a6,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=7b0b9038-c8bc-4f38-827e-dc9092904c6a
e41d21d3-af1c-47c0-b887-fc406d693740,맛있는여행,11200,서해의 품에서 캐낸 보물 ‘보령 오천항 키조개’ ,충청남도,34,보령시,5,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=22d702ff-d8e7-4048-8362-75bc320e5eb1,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=e41d21d3-af1c-47c0-b887-fc406d693740
99ddf031-fc62-41ae-93fc-532694539c7d,교육·문화여행 ,10400,"봄날의 도서관 데이트, 어떠세요? 서울도서관&서울광장",서울,1,중구,24,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=01808d7c-6c0f-49f9-b002-e408d632e83c,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=99ddf031-fc62-41ae-93fc-532694539c7d
8fb85e41-307d-49b1-b7e9-a9d7b309ba60,전통·역사여행,10500,100년 전 역사 속으로 떠나는 시간여행 ‘구룡포 일본인 가옥거리’,경상북도,35,포항시,23,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=5cc0bc8a-f685-4554-ba7f-e6f3f2a5ed1d,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=8fb85e41-307d-49b1-b7e9-a9d7b309ba60
7126c9eb-4827-47a6-b34f-e63daf382df7,촬영지여행 ,10800,고구려의 역사와 전설을 오가다 ‘나주영상테마파크’,전라남도,38,나주시,6,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=73f0d127-0252-4ccd-bb47-df81383ab99f,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=7126c9eb-4827-47a6-b34f-e63daf382df7
d1de02be-fb60-4ac0-b120-02c19e1f1e37,자연풍경여행 ,11000,삼척에서 삼색 바다 여행,강원특별자치도,32,삼척시,4,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=9ece9e74-a22a-44cb-85d8-bd659e9ec19d,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=d1de02be-fb60-4ac0-b120-02c19e1f1e37
3f80f24a-4b7f-4958-8304-a443bed775e0,교육·문화여행 ,10400,우리는 ‘동화’ 찍으러 남이섬으로 간다!,강원특별자치도,32,춘천시,13,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=0f99f49e-7e0f-46e9-8bdd-f230a41f2f7c,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=3f80f24a-4b7f-4958-8304-a443bed775e0
e23f169d-0579-4cbb-abe5-7dd13034d607,캠핑·숙소여행,10900,몸만 가면 OK! 캠핑 카라반에서의 멋진 하룻밤 ‘파라다이스 스파 도고 카라반’,충청남도,34,아산시,9,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=72fc4638-3f3a-4f40-8b91-f48e1e43c31e,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=e23f169d-0579-4cbb-abe5-7dd13034d607
7e86344a-9069-446c-8c0f-f85383f08808,교육·문화여행 ,10400,애니메이션 감독이나 만화가를 꿈꾼다면 ‘서울애니메이션센터’,서울,1,중구,24,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=54397593-11e7-4f5f-aba3-6cc10d99ce07,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=7e86344a-9069-446c-8c0f-f85383f08808
dc4ebf14-7b0c-403f-a432-7d8fbbbabdb4,맛있는여행,11200,초장에 찍어 먹는 쫀득쫀득한 곱창 ‘구리 돌다리길 곱창골목’,경기도,31,구리시,6,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=a7042638-98fb-4ccd-9195-4972f1fd57aa,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=dc4ebf14-7b0c-403f-a432-7d8fbbbabdb4
4e1349fa-efb1-4f66-a5f2-eb5aea8f9b05,맛있는여행,11200,사람냄새 보고지프면 죽도시장으로 오소!,경상북도,35,포항시,23,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=72a0d941-f308-4807-b87c-45e1496bc047,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=4e1349fa-efb1-4f66-a5f2-eb5aea8f9b05
d6a947d3-2a70-4912-a9a1-be5c30a8e5cd,교육·문화여행 ,10400,"봄날, 대가의 예술세계를 한자리에서 만나다 ‘대전 이응노미술관’",대전,3,서구,3,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=111fa1b4-c783-43f0-9648-751c5c541222,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=d6a947d3-2a70-4912-a9a1-be5c30a8e5cd
a7b631cb-b1b3-4492-bb2a-bbcd1e8e8008,이색체험여행,10200,제주 말이 궁금해? 궁금하면 여기! 제주 조랑말체험공원,제주도,39,서귀포시,3,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=1eb95f56-af6b-498f-a60c-1736166f7c2e,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=a7b631cb-b1b3-4492-bb2a-bbcd1e8e8008
3b608585-dbc1-4404-97a5-fabbacebed22,전통·역사여행,10500,활은 우리 민족의 최종병기였다 ‘파주 영집궁시박물관’,경기도,31,파주시,27,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=7023228f-65cf-4892-811a-087b44914989,https://korean.visitkorea.or.kr/detail/rem_detail.do?con_type=11300&cotid=3b608585-dbc1-4404-97a5-fabbacebed22
